case,model,order,version,n,time_sec
7,4,4,1,290,0.32995601324364543
7,4,4,1,300,0.3420651787891984
7,4,4,1,310,0.35279899556189775
7,4,4,1,320,0.36410727305337787
7,4,4,1,330,0.3753661005757749
7,4,4,1,340,0.3866559676826
7,4,4,1,350,0.39833514811471105
7,4,4,1,360,0.4088045419193804
7,4,4,1,370,0.42028441093862057
7,4,4,1,380,0.4320352328941226
7,4,4,1,390,0.4442361923865974
7,4,4,1,400,0.45548957493156195
7,4,4,1,410,0.46666265092790127
7,4,4,1,420,0.4789299569092691
7,4,4,1,430,0.48920319275930524
7,4,4,1,440,0.5008425167761743
7,4,4,1,450,0.511713869869709
7,4,4,1,460,0.5215094108134508
7,4,4,1,470,0.5343523393385112
7,4,4,1,480,0.5435627698898315
7,4,4,1,490,0.5570124709047377
7,4,4,1,500,0.5677505591884255
7,4,4,1,510,0.5795517028309405
7,4,4,1,520,0.5905623128637671
7,4,4,1,530,0.604671164881438
7,4,4,1,540,0.612697517964989
7,4,4,1,550,0.626087062060833
7,4,4,1,560,0.6376355458050966
7,4,4,1,570,0.6497882339172065
7,4,4,1,580,0.6577480849809945
7,4,4,1,590,0.6721929307095706
7,4,4,2,20,0.0228070430457592
7,4,4,2,30,0.03416972840204835
7,4,4,2,40,0.04542605020105839
7,4,4,2,50,0.05687627196311951
7,4,4,2,60,0.0681176888756454
7,4,4,2,70,0.07953084027394652
7,4,4,2,80,0.09079070016741753
7,4,4,2,90,0.10209007607772946
7,4,4,2,100,0.11377505492419004
7,4,4,2,110,0.12517225090414286
7,4,4,2,120,0.1361941727809608
7,4,4,2,130,0.1478568990714848
7,4,4,2,140,0.15883753774687648
7,4,4,2,150,0.17066764505580068
7,4,4,2,160,0.1817617267370224
7,4,4,2,170,0.19310346897691488
7,4,4,2,180,0.20454815728589892
7,4,4,2,190,0.21700588893145323
7,4,4,2,200,0.22760811308398843
7,4,4,2,210,0.23805925203487277
7,4,4,2,220,0.2497349907644093
7,4,4,2,230,0.26185587607324123
7,4,4,2,240,0.27200519386678934
7,4,4,2,250,0.284336619079113
7,4,4,2,260,0.29519820492714643
7,4,4,2,270,0.3072777050547302
7,4,4,2,280,0.31783243175596
7,4,4,2,290,0.32891973899677396
7,4,4,2,300,0.3407491110265255
7,4,4,2,310,0.35146737936884165
7,4,4,2,320,0.3629088597372174
7,4,4,2,330,0.37467024801298976
7,4,4,2,340,0.38652902003377676
7,4,4,2,350,0.39745802199468017
7,4,4,2,360,0.4093542038463056
7,4,4,2,370,0.4211383769288659
7,4,4,2,380,0.4303258992731571
7,4,4,2,390,0.4422255870886147
7,4,4,2,400,0.45326578291133046
7,4,4,2,410,0.46674580220133066
7,4,4,2,420,0.47714035492390394
7,4,4,2,430,0.4900577487424016
7,4,4,2,440,0.49990292778238654
7,4,4,2,450,0.5119165722280741
7,4,4,2,460,0.5217097760178149
7,4,4,2,470,0.5337932086549699
7,4,4,2,480,0.5446365857496858
7,4,4,2,490,0.5558674596250057
7,4,4,2,500,0.5665428880602121
7,4,4,2,510,0.5793239567428827
7,4,4,2,520,0.5905824569053948
7,4,4,2,530,0.6018380778841674
7,4,4,2,540,0.6121729756705463
7,4,4,2,550,0.6252712607383728
7,4,4,2,560,0.6355200638063252
7,4,4,2,570,0.6462476677261293
7,4,4,2,580,0.6573996660299599
7,4,4,2,590,0.670334457885474
7,4,6,1,20,0.02285636169835925
7,4,6,1,30,0.034400515258312225
7,4,6,1,40,0.04563913540914655
7,4,6,1,50,0.05723332427442074
7,4,6,1,60,0.06861341977491975
7,4,6,1,70,0.08054543705657125
7,4,6,1,80,0.09151291800662875
7,4,6,1,90,0.10325384233146906
7,4,6,1,100,0.11441969498991966
7,4,6,1,110,0.1263223080895841
7,4,6,1,120,0.13750613294541836
7,4,6,1,130,0.1486306730657816
7,4,6,1,140,0.159884262830019
7,4,6,1,150,0.17161384923383594
7,4,6,1,160,0.1824096329510212
7,4,6,1,170,0.19448007689788938
7,4,6,1,180,0.20536094903945923
7,4,6,1,190,0.21783215273171663
7,4,6,1,200,0.22864941088482738
7,4,6,1,210,0.24049971671774983
7,4,6,1,220,0.2524244743399322
7,4,6,1,230,0.2632758948020637
7,4,6,1,240,0.2734553529880941
7,4,6,1,250,0.2852656519971788
7,4,6,1,260,0.2971595977433026
7,4,6,1,270,0.3089693686924875
7,4,6,1,280,0.31910512084141374
7,4,6,1,290,0.33245506323873997
7,4,6,1,300,0.34353499207645655
7,4,6,1,310,0.3542105429805815
7,4,6,1,320,0.36550356913357973
7,4,6,1,330,0.37791123893111944
7,4,6,1,340,0.39086819300428033
7,4,6,1,350,0.400336061604321
7,4,6,1,360,0.4109960780479014
7,4,6,1,370,0.42372364923357964
7,4,6,1,380,0.43369917292147875
7,4,6,1,390,0.44672182807698846
7,4,6,1,400,0.4565820712596178
7,4,6,1,410,0.4682008810341358
7,4,6,1,420,0.4791655237786472
7,4,6,1,430,0.4930598521605134
7,4,6,1,440,0.5050553549081087
7,4,6,1,450,0.5147922481410205
7,4,6,1,460,0.5256812400184572
7,4,6,1,470,0.5375402527861297
7,4,6,1,480,0.5486237979494035
7,4,6,1,490,0.5612728111445904
7,4,6,1,500,0.5719185210764408
7,4,6,1,510,0.5848100106231868
7,4,6,1,520,0.5930329519324005
7,4,6,1,530,0.6068556793034077
7,4,6,1,540,0.6166363898664713
7,4,6,1,550,0.6287606027908623
7,4,6,1,560,0.6383631997741759
7,4,6,1,570,0.6522334991022944
7,4,6,1,580,0.6644104779697955
7,4,6,1,590,0.6752076121047139
7,4,6,2,20,0.02289639739319682
7,4,6,2,30,0.034360968973487616
7,4,6,2,40,0.045688680838793516
7,4,6,2,50,0.05712089501321316
7,4,6,2,60,0.06860136799514294
7,4,6,2,70,0.08021799800917506
7,4,6,2,80,0.09098146995529532
7,4,6,2,90,0.10300208488479257
7,4,6,2,100,0.11424534860998392
7,4,6,2,110,0.125464485026896
7,4,6,2,120,0.13646596716716886
7,4,6,2,130,0.14823887264356017
7,4,6,2,140,0.15935321617871523
7,4,6,2,150,0.1714202407747507
7,4,6,2,160,0.1825577560812235
7,4,6,2,170,0.19438974326476455
7,4,6,2,180,0.20478990208357573
7,4,6,2,190,0.217558606993407
7,4,6,2,200,0.22858014795929193
7,4,6,2,210,0.2398706078529358
7,4,6,2,220,0.2507118168286979
7,4,6,2,230,0.2629757351242006
7,4,6,2,240,0.27288778219372034
7,4,6,2,250,0.2849269723519683
7,4,6,2,260,0.2961728270165622
7,4,6,2,270,0.3067656932398677
7,4,6,2,280,0.31816623406484723
7,4,6,2,290,0.3286112379282713
7,4,6,2,300,0.33916744217276573
7,4,6,2,310,0.35076917707920074
7,4,6,2,320,0.3619943200610578
7,4,6,2,330,0.3738814410753548
7,4,6,2,340,0.3880548202432692
7,4,6,2,350,0.40016663586720824
7,4,6,2,360,0.4096784698776901
7,4,6,2,370,0.42329765297472477
7,4,6,2,380,0.4337393478490412
7,4,6,2,390,0.4448806899599731
7,4,6,2,400,0.45727973291650414
7,4,6,2,410,0.4690125831402838
7,4,6,2,420,0.4796407208777964
7,4,6,2,430,0.49061224330216646
7,4,6,2,440,0.5009445990435779
7,4,6,2,450,0.5142358848825097
7,4,6,2,460,0.5225086067803204
7,4,6,2,470,0.5373390461318195
7,4,6,2,480,0.5455077309161425
7,4,6,2,490,0.5576970647089183
7,4,6,2,500,0.568366149906069
7,4,6,2,510,0.5809347000904381
7,4,6,2,520,0.5919671109877527
7,4,6,2,530,0.6046003252267838
7,4,6,2,540,0.614697840064764
7,4,6,2,550,0.6269527808763087
7,4,6,2,560,0.6370611451566219
7,4,6,2,570,0.6489853742532432
7,4,6,2,580,0.6586416391655803
7,4,6,2,590,0.6727360771037638
7,4,8,1,20,0.02330113109201193
7,4,8,1,30,0.03522868733853102
7,4,8,1,40,0.04659372288733721
7,4,8,1,50,0.05874271830543876
7,4,8,1,60,0.06991373375058174
7,4,8,1,70,0.0820843200199306
7,4,8,1,80,0.09328201599419117
7,4,8,1,90,0.10489415377378464
7,4,8,1,100,0.1164541831240058
7,4,8,1,110,0.12865934614092112
7,4,8,1,120,0.1395434457808733
7,4,8,1,130,0.15086148120462894
7,4,8,1,140,0.16359426733106375
7,4,8,1,150,0.17513595102354884
7,4,8,1,160,0.185411068610847
7,4,8,1,170,0.19733439898118377
7,4,8,1,180,0.209467981941998
7,4,8,1,190,0.2215141709893942
7,4,8,1,200,0.2322263177484274
7,4,8,1,210,0.24370678095147014
7,4,8,1,220,0.2563758175820112
7,4,8,1,230,0.26825202628970146
7,4,8,1,240,0.27904642978683114
7,4,8,1,250,0.29047017684206367
7,4,8,1,260,0.30274707125499845
7,4,8,1,270,0.31398489186540246
7,4,8,1,280,0.3260778449475765
7,4,8,1,290,0.3384407558478415
7,4,8,1,300,0.3491599108092487
7,4,8,1,310,0.36198091972619295
7,4,8,1,320,0.37169124092906713
7,4,8,1,330,0.38352340878918767
7,4,8,1,340,0.39492784533649683
7,4,8,1,350,0.4074322087690234
7,4,8,1,360,0.4190175859257579
7,4,8,1,370,0.4305745540186763
7,4,8,1,380,0.4412242821417749
7,4,8,1,390,0.4526119469664991
7,4,8,1,400,0.4628103286959231
7,4,8,1,410,0.4761756961233914
7,4,8,1,420,0.4887289358302951
7,4,8,1,430,0.5006274110637605
7,4,8,1,440,0.5109181092120707
7,4,8,1,450,0.5239712917245924
7,4,8,1,460,0.5358996870927513
7,4,8,1,470,0.5487642693333328
7,4,8,1,480,0.5591967371292412
7,4,8,1,490,0.5716601200401783
7,4,8,1,500,0.5830759461969137
7,4,8,1,510,0.5949227451346815
7,4,8,1,520,0.6063602389767766
7,4,8,1,530,0.617511373013258
7,4,8,1,540,0.6286922008730471
7,4,8,1,550,0.641118919942528
7,4,8,1,560,0.6520560430362821
7,4,8,1,570,0.6637081848457456
7,4,8,1,580,0.6748860548250377
7,4,8,1,590,0.6867650500498712
7,4,8,2,20,0.023189464583992958
7,4,8,2,30,0.03482151124626398
7,4,8,2,40,0.04615769116207957
7,4,8,2,50,0.057809279300272465
7,4,8,2,60,0.06932602496817708
7,4,8,2,70,0.08083515474572778
7,4,8,2,80,0.09223484108224511
7,4,8,2,90,0.10400113230571151
7,4,8,2,100,0.11549359699711204
7,4,8,2,110,0.12705156998708844
7,4,8,2,120,0.13851456716656685
7,4,8,2,130,0.15273243701085448
7,4,8,2,140,0.16165103716775775
7,4,8,2,150,0.17322524404153228
7,4,8,2,160,0.1895057111978531
7,4,8,2,170,0.19550285302102566
7,4,8,2,180,0.2070372961461544
7,4,8,2,190,0.21871253661811352
7,4,8,2,200,0.23024399718269706
7,4,8,2,210,0.24155933503061533
7,4,8,2,220,0.25286990217864513
7,4,8,2,230,0.265046413987875
7,4,8,2,240,0.276339459232986
7,4,8,2,250,0.2878360413014889
7,4,8,2,260,0.298657129984349
7,4,8,2,270,0.31133429799228907
7,4,8,2,280,0.3362375618889928
7,4,8,2,290,0.33406232204288244
7,4,8,2,300,0.3456310937181115
7,4,8,2,310,0.3572109108790755
7,4,8,2,320,0.3699010326527059
7,4,8,2,330,0.3804527777247131
7,4,8,2,340,0.39220514288172126
7,4,8,2,350,0.4034697376191616
7,4,8,2,360,0.4147021579556167
7,4,8,2,370,0.4259365890175104
7,4,8,2,380,0.43588095996528864
7,4,8,2,390,0.44822531286627054
7,4,8,2,400,0.45883960369974375
7,4,8,2,410,0.4707116838544607
7,4,8,2,420,0.4814042467623949
7,4,8,2,430,0.4931568391621113
7,4,8,2,440,0.5029113506898284
7,4,8,2,450,0.5175712518393993
7,4,8,2,460,0.5278473389334977
7,4,8,2,470,0.5398908499628305
7,4,8,2,480,0.5518204132094979
7,4,8,2,490,0.5648328028619289
7,4,8,2,500,0.5736157060600817
7,4,8,2,510,0.585944636259228
7,4,8,2,520,0.5968585968948901
7,4,8,2,530,0.6112659750506282
7,4,8,2,540,0.6193533558398485
7,4,8,2,550,0.6321793179959059
7,4,8,2,560,0.6432385216467083
7,4,8,2,570,0.6548032439313829
7,4,8,2,580,0.663546095136553
7,4,8,2,590,0.6786736594513059
7,4,10,1,20,0.02443390991538763
7,4,10,1,30,0.03670519404113293
7,4,10,1,40,0.04872071696445346
7,4,10,1,50,0.060983148869127035
7,4,10,1,60,0.07297094073146582
7,4,10,1,70,0.08514525834470987
7,4,10,1,80,0.0973363770172
7,4,10,1,90,0.10964214196428657
7,4,10,1,100,0.12158565130084753
7,4,10,1,110,0.1336894859559834
7,4,10,1,120,0.14555340167135
7,4,10,1,130,0.1581804510205984
7,4,10,1,140,0.16998976562172174
7,4,10,1,150,0.18119464023038745
7,4,10,1,160,0.19380950229242444
7,4,10,1,170,0.2069001062773168
7,4,10,1,180,0.218117609154433
7,4,10,1,190,0.2300606807693839
7,4,10,1,200,0.2421112349256873
7,4,10,1,210,0.2556259371340275
7,4,10,1,220,0.26668867003172636
7,4,10,1,230,0.27913378179073334
7,4,10,1,240,0.29105051001533866
7,4,10,1,250,0.3025900009088218
7,4,10,1,260,0.31544247223064303
7,4,10,1,270,0.3265564637258649
7,4,10,1,280,0.3395251268520951
7,4,10,1,290,0.351854323875159
7,4,10,1,300,0.3621772392652929
7,4,10,1,310,0.3753159740008414
7,4,10,1,320,0.3864004840143025
7,4,10,1,330,0.399195218924433
7,4,10,1,340,0.4106172318570316
7,4,10,1,350,0.42455663019791245
7,4,10,1,360,0.4344984441995621
7,4,10,1,370,0.4473923067562282
7,4,10,1,380,0.4581485032103956
7,4,10,1,390,0.4723030966706574
7,4,10,1,400,0.4833915657363832
7,4,10,1,410,0.49508110992610455
7,4,10,1,420,0.5065502827055752
7,4,10,1,430,0.5198797709308565
7,4,10,1,440,0.5334002561867237
7,4,10,1,450,0.5442048008553684
7,4,10,1,460,0.5565652381628752
7,4,10,1,470,0.5684622940607369
7,4,10,1,480,0.5794542329385877
7,4,10,1,490,0.5926983491517603
7,4,10,1,500,0.602630129083991
7,4,10,1,510,0.6155096800066531
7,4,10,1,520,0.6266601071693003
7,4,10,1,530,0.6417705751955509
7,4,10,1,540,0.6485252366401255
7,4,10,1,550,0.662445330992341
7,4,10,1,560,0.6736421301029623
7,4,10,1,570,0.6881847651675344
7,4,10,1,580,0.7008837130852044
7,4,10,1,590,0.7127560093067586
7,4,10,2,20,0.02369445515796542
7,4,10,2,30,0.03547833161428571
7,4,10,2,40,0.047216203995049
7,4,10,2,50,0.0591921741142869
7,4,10,2,60,0.07056683208793402
7,4,10,2,70,0.08273204881697893
7,4,10,2,80,0.09479121817275882
7,4,10,2,90,0.10629926482215524
7,4,10,2,100,0.11831882176920772
7,4,10,2,110,0.12981898430734873
7,4,10,2,120,0.14181807823479176
7,4,10,2,130,0.1527598020620644
7,4,10,2,140,0.16474648006260395
7,4,10,2,150,0.17637629387900233
7,4,10,2,160,0.18842901242896914
7,4,10,2,170,0.20073354290798306
7,4,10,2,180,0.21146224904805422
7,4,10,2,190,0.2227095398120582
7,4,10,2,200,0.23411227017641068
7,4,10,2,210,0.24652449926361442
7,4,10,2,220,0.2580170310102403
7,4,10,2,230,0.2702661519870162
7,4,10,2,240,0.2818723861128092
7,4,10,2,250,0.29372253688052297
7,4,10,2,260,0.30490123480558395
7,4,10,2,270,0.3174174129962921
7,4,10,2,280,0.32858840096741915
7,4,10,2,290,0.34094581194221973
7,4,10,2,300,0.3519295840524137
7,4,10,2,310,0.3634609100408852
7,4,10,2,320,0.3745331773534417
7,4,10,2,330,0.38700380781665444
7,4,10,2,340,0.3979255212470889
7,4,10,2,350,0.409559209831059
7,4,10,2,360,0.42090741731226444
7,4,10,2,370,0.43456043722108006
7,4,10,2,380,0.44488620618358254
7,4,10,2,390,0.4555664719082415
7,4,10,2,400,0.46655384497717023
7,4,10,2,410,0.4791468079201877
7,4,10,2,420,0.48927341401576996
7,4,10,2,430,0.5010611801408231
7,4,10,2,440,0.5141162043437362
7,4,10,2,450,0.5261117471382022
7,4,10,2,460,0.5369273237884045
7,4,10,2,470,0.5520522310398519
7,4,10,2,480,0.5642878348007798
7,4,10,2,490,0.5746723669581115
7,4,10,2,500,0.5884315837174654
7,4,10,2,510,0.596704225987196
7,4,10,2,520,0.6079028537496924
7,4,10,2,530,0.6214884337969124
7,4,10,2,540,0.6333627249114215
7,4,10,2,550,0.6446881550364196
7,4,10,2,560,0.6557424021884799
7,4,10,2,570,0.6688931081444025
7,4,10,2,580,0.6803843532688916
7,4,10,2,590,0.690619895234704
7,4,12,1,20,0.027642260305583477
7,4,12,1,30,0.04141673073172569
7,4,12,1,40,0.05523281777277589
7,4,12,1,50,0.06873180717229843
7,4,12,1,60,0.0822553620673716
7,4,12,1,70,0.09618430584669113
7,4,12,1,80,0.10987164033576846
7,4,12,1,90,0.12297907285392284
7,4,12,1,100,0.13653161888942122
7,4,12,1,110,0.1496488293632865
7,4,12,1,120,0.16303681395947933
7,4,12,1,130,0.1773507152684033
7,4,12,1,140,0.19086774298921227
7,4,12,1,150,0.20422851108014584
7,4,12,1,160,0.21687444811686873
7,4,12,1,170,0.23030061274766922
7,4,12,1,180,0.2427399978041649
7,4,12,1,190,0.2560933791100979
7,4,12,1,200,0.2701694807037711
7,4,12,1,210,0.2838508440181613
7,4,12,1,220,0.296004818752408
7,4,12,1,230,0.3114957860670984
7,4,12,1,240,0.32387046981602907
7,4,12,1,250,0.3397952998057008
7,4,12,1,260,0.35155047103762627
7,4,12,1,270,0.3647663602605462
7,4,12,1,280,0.3800449878908694
7,4,12,1,290,0.3922212081961334
7,4,12,1,300,0.4043840649537742
7,4,12,1,310,0.41845762403681874
7,4,12,1,320,0.43019509222358465
7,4,12,1,330,0.4445932642556727
7,4,12,1,340,0.45694165397435427
7,4,12,1,350,0.47106090001761913
7,4,12,1,360,0.48621911415830255
7,4,12,1,370,0.4979914156720042
7,4,12,1,380,0.511565325781703
7,4,12,1,390,0.5262195072136819
7,4,12,1,400,0.5383630590513349
7,4,12,1,410,0.5529965683817863
7,4,12,1,420,0.5654642749577761
7,4,12,1,430,0.5790754240006208
7,4,12,1,440,0.5915295141749084
7,4,12,1,450,0.6056919009424746
7,4,12,1,460,0.6196424961090088
7,4,12,1,470,0.6304939850233495
7,4,12,1,480,0.6411316492594779
7,4,12,1,490,0.6559309386648238
7,4,12,1,500,0.66861532907933
7,4,12,1,510,0.6828132453374565
7,4,12,1,520,0.6954960660077631
7,4,12,1,530,0.7077578511089087
7,4,12,1,540,0.7199944499880075
7,4,12,1,550,0.7343689389526844
7,4,12,1,560,0.7486078911460936
7,4,12,1,570,0.7653923649340868
7,4,12,1,580,0.7768477560020983
7,4,12,1,590,0.7897115950472653
7,4,12,2,20,0.025039054453372955
7,4,12,2,30,0.03782723192125559
7,4,12,2,40,0.05057232500985265
7,4,12,2,50,0.06291290698572993
7,4,12,2,60,0.07531663496047258
7,4,12,2,70,0.0881227320060134
7,4,12,2,80,0.10014424519613385
7,4,12,2,90,0.11277754884213209
7,4,12,2,100,0.1249672039411962
7,4,12,2,110,0.1377664259634912
7,4,12,2,120,0.14993056003004313
7,4,12,2,130,0.16269138269126415
7,4,12,2,140,0.17485854914411902
7,4,12,2,150,0.18745240615680814
7,4,12,2,160,0.19969421811401844
7,4,12,2,170,0.2124996380880475
7,4,12,2,180,0.22440741769969463
7,4,12,2,190,0.23724596202373505
7,4,12,2,200,0.2490113596431911
7,4,12,2,210,0.2624542359262705
7,4,12,2,220,0.2736224662512541
7,4,12,2,230,0.28643268207088113
7,4,12,2,240,0.29763117525726557
7,4,12,2,250,0.3110845568589866
7,4,12,2,260,0.3232182669453323
7,4,12,2,270,0.3358134482987225
7,4,12,2,280,0.3472955971956253
7,4,12,2,290,0.3617809363640845
7,4,12,2,300,0.3732446888461709
7,4,12,2,310,0.3865203866735101
7,4,12,2,320,0.39698543306440115
7,4,12,2,330,0.40952225122600794
7,4,12,2,340,0.4215326476842165
7,4,12,2,350,0.43474847357720137
7,4,12,2,360,0.44658747827634215
7,4,12,2,370,0.4588358402252197
7,4,12,2,380,0.4706063186749816
7,4,12,2,390,0.4849679619073868
7,4,12,2,400,0.4958685552701354
7,4,12,2,410,0.5085891978815198
7,4,12,2,420,0.5201287725940347
7,4,12,2,430,0.5365748256444931
7,4,12,2,440,0.5484051769599319
7,4,12,2,450,0.5601917007006705
7,4,12,2,460,0.5721625299192965
7,4,12,2,470,0.5845825280994177
7,4,12,2,480,0.5967246508225799
7,4,12,2,490,0.6129326550289989
7,4,12,2,500,0.6222285991534591
7,4,12,2,510,0.6346335136331618
7,4,12,2,520,0.646682751365006
7,4,12,2,530,0.659509651362896
7,4,12,2,540,0.6712002255953848
7,4,12,2,550,0.6829256750643253
7,4,12,2,560,0.6963573512621224
7,4,12,2,570,0.7099910769611597
7,4,12,2,580,0.7190812528133392
7,4,12,2,590,0.7330278870649636
8,2,2,1,20,0.02274253312498331
8,2,2,1,30,0.03427440673112869
8,2,2,1,40,0.045172512996941805
8,2,2,1,50,0.05680869705975056
8,2,2,1,60,0.06796343484893441
8,2,2,1,70,0.07957106130197644
8,2,2,1,80,0.09029586240649223
8,2,2,1,90,0.10159429768100381
8,2,2,1,100,0.11303555592894554
8,2,2,1,110,0.12395264767110348
8,2,2,1,120,0.13552285823971033
8,2,2,1,130,0.1468497640453279
8,2,2,1,140,0.1582160508260131
8,2,2,1,150,0.16987682413309813
8,2,2,1,160,0.1811499698087573
8,2,2,1,170,0.19311015494167805
8,2,2,1,180,0.2032220922410488
8,2,2,1,190,0.2155076819472015
8,2,2,1,200,0.22672799369320273
8,2,2,1,210,0.23878217302262783
8,2,2,1,220,0.24896201817318797
8,2,2,1,230,0.2600020510144532
8,2,2,1,240,0.27073961216956377
8,2,2,1,250,0.28460507094860077
8,2,2,1,260,0.2930430741980672
8,2,2,1,270,0.30447976710274816
8,2,2,1,280,0.3162547769024968
8,2,2,1,290,0.3270055749453604
8,2,2,1,300,0.3385636848397553
8,2,2,1,310,0.3493643030524254
8,2,2,1,320,0.36074433475732803
8,2,2,1,330,0.37248691311106086
8,2,2,1,340,0.3866371619515121
8,2,2,1,350,0.39544440107420087
8,2,2,1,360,0.4060469716787338
8,2,2,1,370,0.4180384250357747
8,2,2,1,380,0.42877737898379564
8,2,2,1,390,0.4402270899154246
8,2,2,1,400,0.4509240463376045
8,2,2,1,410,0.46252053091302514
8,2,2,1,420,0.473290182184428
8,2,2,1,430,0.48471789294853806
8,2,2,1,440,0.49525144370272756
8,2,2,1,450,0.5069671268574893
8,2,2,1,460,0.5190475871786475
8,2,2,1,470,0.5306390547193587
8,2,2,1,480,0.5406872327439487
8,2,2,1,490,0.5526569089852273
8,2,2,1,500,0.564580315258354
8,2,2,1,510,0.5764954988844693
8,2,2,1,520,0.5863488777540624
8,2,2,1,530,0.5979742878116667
8,2,2,1,540,0.6111834021285176
8,2,2,1,550,0.6222523897886276
8,2,2,1,560,0.6316820401698351
8,2,2,1,570,0.6439638580195606
8,2,2,1,580,0.6542928391136229
8,2,2,1,590,0.6659275786951184
8,2,2,2,20,0.02258357685059309
8,2,2,2,30,0.03383794613182545
8,2,2,2,40,0.045028108172118664
8,2,2,2,50,0.056234891060739756
8,2,2,2,60,0.06791078299283981
8,2,2,2,70,0.07941773207858205
8,2,2,2,80,0.09033941803500056
8,2,2,2,90,0.10183981014415622
8,2,2,2,100,0.11264056107029319
8,2,2,2,110,0.12433588039129972
8,2,2,2,120,0.13539701886475086
8,2,2,2,130,0.14701895602047443
8,2,2,2,140,0.1579125737771392
8,2,2,2,150,0.16995685920119286
8,2,2,2,160,0.18085002712905407
8,2,2,2,170,0.19275083392858505
8,2,2,2,180,0.20316314231604338
8,2,2,2,190,0.21519175497815013
8,2,2,2,200,0.2259767367504537
8,2,2,2,210,0.23705461807549
8,2,2,2,220,0.24888122221454978
8,2,2,2,230,0.25988217489793897
8,2,2,2,240,0.27095525013282895
8,2,2,2,250,0.2830757321789861
8,2,2,2,260,0.293056960683316
8,2,2,2,270,0.3055910998955369
8,2,2,2,280,0.31594416592270136
8,2,2,2,290,0.32764695305377245
8,2,2,2,300,0.3391180210746825
8,2,2,2,310,0.35129699390381575
8,2,2,2,320,0.3614937737584114
8,2,2,2,330,0.3729031281545758
8,2,2,2,340,0.3840395910665393
8,2,2,2,350,0.3948890380561352
8,2,2,2,360,0.40709338476881385
8,2,2,2,370,0.4190618176944554
8,2,2,2,380,0.43117476999759674
8,2,2,2,390,0.44049131916835904
8,2,2,2,400,0.45067146280780435
8,2,2,2,410,0.4610254717990756
8,2,2,2,420,0.4734913478605449
8,2,2,2,430,0.4852849948219955
8,2,2,2,440,0.49447783222422004
8,2,2,2,450,0.5082110171206295
8,2,2,2,460,0.5186675586737692
8,2,2,2,470,0.5313105871900916
8,2,2,2,480,0.5414698608219624
8,2,2,2,490,0.5521439542062581
8,2,2,2,500,0.5640270891599357
8,2,2,2,510,0.5762487039901316
8,2,2,2,520,0.5867556626908481
8,2,2,2,530,0.5979175437241793
8,2,2,2,540,0.6122049349360168
8,2,2,2,550,0.6248776041902602
8,2,2,2,560,0.6337141678668559
8,2,2,2,570,0.6464290390722454
8,2,2,2,580,0.6548187043517828
8,2,2,2,590,0.6663387510925531
8,2,4,1,20,0.02256584307178855
8,2,4,1,30,0.033983844332396984
8,2,4,1,40,0.04512962978333235
8,2,4,1,50,0.05654670996591449
8,2,4,1,60,0.06791921332478523
8,2,4,1,70,0.07963401172310114
8,2,4,1,80,0.09028624324128032
8,2,4,1,90,0.1018044538795948
8,2,4,1,100,0.11293251113966107
8,2,4,1,110,0.12494067894294858
8,2,4,1,120,0.13583652069792151
8,2,4,1,130,0.14730323012918234
8,2,4,1,140,0.15860581770539284
8,2,4,1,150,0.17008552560582757
8,2,4,1,160,0.1813138099387288
8,2,4,1,170,0.19218811998143792
8,2,4,1,180,0.2037810469046235
8,2,4,1,190,0.21580920508131385
8,2,4,1,200,0.22660675318911672
8,2,4,1,210,0.23822635924443603
8,2,4,1,220,0.2487321780063212
8,2,4,1,230,0.2604393479414284
8,2,4,1,240,0.27080282801762223
8,2,4,1,250,0.2828613119199872
8,2,4,1,260,0.2933737887069583
8,2,4,1,270,0.3055338836275041
8,2,4,1,280,0.3158162930049002
8,2,4,1,290,0.3278710776939988
8,2,4,1,300,0.3393743010237813
8,2,4,1,310,0.350770000834018
8,2,4,1,320,0.36249127658084035
8,2,4,1,330,0.3735432932153344
8,2,4,1,340,0.385653390083462
8,2,4,1,350,0.3960556131787598
8,2,4,1,360,0.40756642865017056
8,2,4,1,370,0.4197716945782304
8,2,4,1,380,0.43040047213435173
8,2,4,1,390,0.44253904512152076
8,2,4,1,400,0.4525617677718401
8,2,4,1,410,0.4656379781663418
8,2,4,1,420,0.47578627010807395
8,2,4,1,430,0.48760093888267875
8,2,4,1,440,0.4981257631443441
8,2,4,1,450,0.5107165616936982
8,2,4,1,460,0.5207352698780596
8,2,4,1,470,0.5329921026714146
8,2,4,1,480,0.5430953288450837
8,2,4,1,490,0.5560173760168254
8,2,4,1,500,0.5664757480844855
8,2,4,1,510,0.5769616076722741
8,2,4,1,520,0.5885983449406922
8,2,4,1,530,0.6009634956717491
8,2,4,1,540,0.6114600929431617
8,2,4,1,550,0.6230667247436941
8,2,4,1,560,0.6343818525783718
8,2,4,1,570,0.64570645801723
8,2,4,1,580,0.6558703882619739
8,2,4,1,590,0.6681928699836135
8,2,4,2,20,0.02251645317301154
8,2,4,2,30,0.03409900888800621
8,2,4,2,40,0.0452156001701951
8,2,4,2,50,0.05642358819022775
8,2,4,2,60,0.06776121770963073
8,2,4,2,70,0.07919797580689192
8,2,4,2,80,0.09087180625647306
8,2,4,2,90,0.10237733693793416
8,2,4,2,100,0.11296467902138829
8,2,4,2,110,0.12466851901262999
8,2,4,2,120,0.13643974158912897
